"Classification","Year","Period","Period.Desc.","Aggregate.Level","Is.Leaf.Code","Trade.Flow.Code","Trade.Flow","Reporter.Code","Reporter","Reporter.ISO","Partner.Code","Partner","Partner.ISO","X2nd.Partner.Code","X2nd.Partner","X2nd.Partner.ISO","Customs.Proc..Code","Customs","Mode.of.Transport.Code","Mode.of.Transport","Commodity.Code","Commodity","Qty.Unit.Code","Qty.Unit","Qty","Alt.Qty.Unit.Code","Alt.Qty.Unit","Alt.Qty","Netweight..kg.","Gross.weight..kg.","Trade.Value..US..","CIF.Trade.Value..US..","FOB.Trade.Value..US..","Flag"
"HS",2018,201801,"January 2018",6,1,1,"Imports",31,"Azerbaijan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",0,NA,NA,NA,NA,NA,26,NA,7924,NA,NA,0
"HS",2018,201802,"February 2018",6,1,1,"Imports",31,"Azerbaijan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",0,NA,NA,NA,NA,NA,NA,NA,2606,NA,NA,0
"HS",2018,201803,"March 2018",6,1,1,"Imports",31,"Azerbaijan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",0,NA,NA,NA,NA,NA,NA,NA,4037,NA,NA,0
"HS",2018,201804,"April 2018",6,1,1,"Imports",31,"Azerbaijan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",0,NA,NA,NA,NA,NA,76,NA,31378,NA,NA,0
"HS",2018,201805,"May 2018",6,1,1,"Imports",31,"Azerbaijan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",0,NA,NA,NA,NA,NA,2,NA,189,NA,NA,0
"HS",2018,201807,"July 2018",6,1,1,"Imports",31,"Azerbaijan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",0,NA,NA,NA,NA,NA,76,NA,2309,NA,NA,0
"HS",2018,201808,"August 2018",6,1,1,"Imports",31,"Azerbaijan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",0,NA,NA,NA,NA,NA,80,NA,12236,NA,NA,0
"HS",2018,201801,"January 2018",6,1,1,"Imports",51,"Armenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",0,NA,NA,NA,NA,NA,3372,NA,5509,NA,NA,0
"HS",2018,201802,"February 2018",6,1,1,"Imports",51,"Armenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",0,NA,NA,NA,NA,NA,15301,NA,49222,NA,NA,0
"HS",2018,201803,"March 2018",6,1,1,"Imports",51,"Armenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,40510,"Dairy produce; derived from milk, butter",0,NA,NA,NA,NA,NA,29320,NA,127164,NA,NA,0
